ligand_id,source_file,casf_explicit_isomeric_smiles,casf_explicit_nonisomeric_smiles,casf_heavy_isomeric_smiles,casf_heavy_nonisomeric_smiles,chembl3d_group,chembl3d_mol_id,chembl3d_isomeric_smiles,conformer_count
4few_4few_conf0,4few_4few_conf0.mol2,[H]c1nc(N([H])[H])c2c(-c3c([H])c([H])c(Cl)c([H])c3[H])nn(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c2n1,[H]c1nc(N([H])[H])c2c(-c3c([H])c([H])c(Cl)c([H])c3[H])nn(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c2n1,CC(C)(C)n1nc(-c2ccc(Cl)cc2)c2c(N)ncnc21,CC(C)(C)n1nc(-c2ccc(Cl)cc2)c2c(N)ncnc21,037,CHEMBL406845_0,CC(C)(C)n1nc(-c2ccc(Cl)cc2)c2c(N)ncnc21,4
4fht_4fht_conf0,4fht_4fht_conf0.mol2,[H]Oc1c([H])c([H])c(C(=O)[O-])c([H])c1O[H],[H]Oc1c([H])c([H])c(C(=O)[O-])c([H])c1O[H],O=C([O-])c1ccc(O)c(O)c1,O=C([O-])c1ccc(O)c(O)c1,016,CHEMBL37537_0,O=C([O-])c1ccc(O)c(O)c1,4
4g95_4g95_conf0,4g95_4g95_conf0.mol2,[H]c1nc2nc(N([H])[H])nc(N([H])[H])c2c([H])c1C([H])([H])N([H])c1c([H])c(Cl)c([H])c([H])c1Cl,[H]c1nc2nc(N([H])[H])nc(N([H])[H])c2c([H])c1C([H])([H])N([H])c1c([H])c(Cl)c([H])c([H])c1Cl,Nc1nc(N)c2cc(CNc3cc(Cl)ccc3Cl)cnc2n1,Nc1nc(N)c2cc(CNc3cc(Cl)ccc3Cl)cnc2n1,034,CHEMBL145979_0,Nc1nc(N)c2cc(CNc3cc(Cl)ccc3Cl)cnc2n1,100
4ge1_4ge1_conf0,4ge1_4ge1_conf0.mol2,[H]c1c([H])c([H])c2c(c1[H])c(C([H])([H])C([H])([H])[N+]([H])([H])[H])c([H])n2[H],[H]c1c([H])c([H])c2c(c1[H])c(C([H])([H])C([H])([H])[N+]([H])([H])[H])c([H])n2[H],[NH3+]CCc1c[nH]c2ccccc12,[NH3+]CCc1c[nH]c2ccccc12,025,CHEMBL6640_0,[NH3+]CCc1c[nH]c2ccccc12,15
4gg7_4gg7_conf0,4gg7_4gg7_conf0.mol2,[H]c1nc2nc(C(F)(F)F)nc(N([H])C([H])([H])c3c([H])c([H])c([H])c([N+](=O)[O-])c3[H])c2c([H])c1-c1c([H])nn(C2([H])C([H])([H])C([H])([H])[N+]([H])([H])C([H])([H])C2([H])[H])c1[H],[H]c1nc2nc(C(F)(F)F)nc(N([H])C([H])([H])c3c([H])c([H])c([H])c([N+](=O)[O-])c3[H])c2c([H])c1-c1c([H])nn(C2([H])C([H])([H])C([H])([H])[N+]([H])([H])C([H])([H])C2([H])[H])c1[H],O=[N+]([O-])c1cccc(CNc2nc(C(F)(F)F)nc3ncc(-c4cnn(C5CC[NH2+]CC5)c4)cc23)c1,O=[N+]([O-])c1cccc(CNc2nc(C(F)(F)F)nc3ncc(-c4cnn(C5CC[NH2+]CC5)c4)cc23)c1,058,CHEMBL2148143_0,O=[N+]([O-])c1cccc(CNc2nc(C(F)(F)F)nc3ncc(-c4cnn(C5CC[NH2+]CC5)c4)cc23)c1,108
4ghi_4ghi_conf0,4ghi_4ghi_conf0.mol2,[H]c1c(F)c([H])c(N([H])c2c([H])c([H])c3nonc3c2[N+](=O)[O-])c([H])c1Cl,[H]c1c(F)c([H])c(N([H])c2c([H])c([H])c3nonc3c2[N+](=O)[O-])c([H])c1Cl,O=[N+]([O-])c1c(Nc2cc(F)cc(Cl)c2)ccc2nonc12,O=[N+]([O-])c1c(Nc2cc(F)cc(Cl)c2)ccc2nonc12,027,CHEMBL2311933_0,O=[N+]([O-])c1c(Nc2cc(F)cc(Cl)c2)ccc2nonc12,6
4gih_4gih_conf0,4gih_4gih_conf0.mol2,[H]c1nc(N([H])C(=O)C2([H])C([H])([H])C2([H])[H])c([H])c(N([H])C(=O)c2c(Cl)c([H])c([H])c([H])c2Cl)c1[H],[H]c1nc(N([H])C(=O)C2([H])C([H])([H])C2([H])[H])c([H])c(N([H])C(=O)c2c(Cl)c([H])c([H])c([H])c2Cl)c1[H],O=C(Nc1ccnc(NC(=O)C2CC2)c1)c1c(Cl)cccc1Cl,O=C(Nc1ccnc(NC(=O)C2CC2)c1)c1c(Cl)cccc1Cl,036,CHEMBL2387224_0,O=C(Nc1ccnc(NC(=O)C2CC2)c1)c1c(Cl)cccc1Cl,14
4gii_4gii_conf0,4gii_4gii_conf0.mol2,[H]c1nc(N([H])C(=O)C2([H])C([H])([H])C2([H])[H])c([H])c(N([H])C(=O)c2c(Cl)c([H])c(C#N)c([H])c2Cl)c1[H],[H]c1nc(N([H])C(=O)C2([H])C([H])([H])C2([H])[H])c([H])c(N([H])C(=O)c2c(Cl)c([H])c(C#N)c([H])c2Cl)c1[H],N#Cc1cc(Cl)c(C(=O)Nc2ccnc(NC(=O)C3CC3)c2)c(Cl)c1,N#Cc1cc(Cl)c(C(=O)Nc2ccnc(NC(=O)C3CC3)c2)c(Cl)c1,037,CHEMBL2387124_0,N#Cc1cc(Cl)c(C(=O)Nc2ccnc(NC(=O)C3CC3)c2)c(Cl)c1,14
4gkh_4gkh_conf0,4gkh_4gkh_conf0.mol2,[H]c1nc(N([H])[H])c2c(-c3c([H])c([H])c([H])c4c([H])c([H])c([H])c([H])c34)nn(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c2n1,[H]c1nc(N([H])[H])c2c(-c3c([H])c([H])c([H])c4c([H])c([H])c([H])c([H])c34)nn(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c2n1,CC(C)(C)n1nc(-c2cccc3ccccc23)c2c(N)ncnc21,CC(C)(C)n1nc(-c2cccc3ccccc23)c2c(N)ncnc21,043,CHEMBL264406_0,CC(C)(C)n1nc(-c2cccc3ccccc23)c2c(N)ncnc21,10
4gki_4gki_conf0,4gki_4gki_conf0.mol2,[H]c1nc(N([H])[H])c2c(C([H])([H])c3c([H])c([H])c([H])c4c([H])c([H])c([H])c([H])c34)nn(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c2n1,[H]c1nc(N([H])[H])c2c(C([H])([H])c3c([H])c([H])c([H])c4c([H])c([H])c([H])c([H])c34)nn(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c2n1,CC(C)(C)n1nc(Cc2cccc3ccccc23)c2c(N)ncnc21,CC(C)(C)n1nc(Cc2cccc3ccccc23)c2c(N)ncnc21,046,CHEMBL573578_0,CC(C)(C)n1nc(Cc2cccc3ccccc23)c2c(N)ncnc21,40
4gny_4gny_conf0,4gny_4gny_conf0.mol2,[H]C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])OS(=O)(=O)[O-],[H]C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])OS(=O)(=O)[O-],CCCCCCCCCCCCOS(=O)(=O)[O-],CCCCCCCCCCCCOS(=O)(=O)[O-],042,CHEMBL23393_0,CCCCCCCCCCCCOS(=O)(=O)[O-],200
4gqr_4gqr_conf0,4gqr_4gqr_conf0.mol2,[H]Oc1c([H])c(-c2oc3c([H])c(O[H])c([H])c(O[H])c3c(=O)c2O[H])c([H])c(O[H])c1O[H],[H]Oc1c([H])c(-c2oc3c([H])c(O[H])c([H])c(O[H])c3c(=O)c2O[H])c([H])c(O[H])c1O[H],O=c1c(O)c(-c2cc(O)c(O)c(O)c2)oc2cc(O)cc(O)c12,O=c1c(O)c(-c2cc(O)c(O)c(O)c2)oc2cc(O)cc(O)c12,033,CHEMBL164_1,O=c1c(O)c(-c2cc(O)c(O)c(O)c2)oc2cc(O)cc(O)c12,92
4gu6_4gu6_conf0,4gu6_4gu6_conf0.mol2,[H]c1nc(N(C([H])([H])[H])S(=O)(=O)C([H])([H])[H])c(C([H])([H])N([H])c2c(C#N)c([H])nc3c2c([H])c(-c2c([H])c([H])c([H])c([H])c2[H])n3[H])c([H])c1[H],[H]c1nc(N(C([H])([H])[H])S(=O)(=O)C([H])([H])[H])c(C([H])([H])N([H])c2c(C#N)c([H])nc3c2c([H])c(-c2c([H])c([H])c([H])c([H])c2[H])n3[H])c([H])c1[H],CN(c1ncccc1CNc1c(C#N)cnc2[nH]c(-c3ccccc3)cc12)S(C)(=O)=O,CN(c1ncccc1CNc1c(C#N)cnc2[nH]c(-c3ccccc3)cc12)S(C)(=O)=O,051,CHEMBL2315579_1,CN(c1ncccc1CNc1c(C#N)cnc2[nH]c(-c3ccccc3)cc12)S(C)(=O)=O,54
4gu9_4gu9_conf0,4gu9_4gu9_conf0.mol2,[H]c1nc(N([H])c2c([H])c([H])c([H])c([H])c2F)c2c([H])nn([H])c2n1,[H]c1nc(N([H])c2c([H])c([H])c([H])c([H])c2F)c2c([H])nn([H])c2n1,Fc1ccccc1Nc1ncnc2[nH]ncc12,Fc1ccccc1Nc1ncnc2[nH]ncc12,025,CHEMBL2315560_0,Fc1ccccc1Nc1ncnc2[nH]ncc12,11
4h7q_4h7q_conf0,4h7q_4h7q_conf0.mol2,[H]C([H])([H])C([H])(C([H])([H])[H])C([H])([H])C(=O)C(=O)[O-],[H]C([H])([H])C([H])(C([H])([H])[H])C([H])([H])C(=O)C(=O)[O-],CC(C)CC(=O)C(=O)[O-],CC(C)CC(=O)C(=O)[O-],018,CHEMBL445647_0,CC(C)CC(=O)C(=O)[O-],15
4ht0_4ht0_conf0,4ht0_4ht0_conf0.mol2,[H]c1c(C([H])([H])[H])nc(Sc2c(F)c(F)c(S(=O)(=O)N([H])[H])c(F)c2F)nc1C([H])([H])[H],[H]c1c(C([H])([H])[H])nc(Sc2c(F)c(F)c(S(=O)(=O)N([H])[H])c(F)c2F)nc1C([H])([H])[H],Cc1cc(C)nc(Sc2c(F)c(F)c(S(N)(=O)=O)c(F)c2F)n1,Cc1cc(C)nc(Sc2c(F)c(F)c(S(N)(=O)=O)c(F)c2F)n1,032,CHEMBL2333410_0,Cc1cc(C)nc(Sc2c(F)c(F)c(S(N)(=O)=O)c(F)c2F)n1,22
4ht2_4ht2_conf0,4ht2_4ht2_conf0.mol2,[H]c1c(C([H])([H])[H])nc(Sc2c(F)c(F)c(S(=O)(=O)N([H])[H])c(F)c2F)nc1C([H])([H])[H],[H]c1c(C([H])([H])[H])nc(Sc2c(F)c(F)c(S(=O)(=O)N([H])[H])c(F)c2F)nc1C([H])([H])[H],Cc1cc(C)nc(Sc2c(F)c(F)c(S(N)(=O)=O)c(F)c2F)n1,Cc1cc(C)nc(Sc2c(F)c(F)c(S(N)(=O)=O)c(F)c2F)n1,032,CHEMBL2333410_0,Cc1cc(C)nc(Sc2c(F)c(F)c(S(N)(=O)=O)c(F)c2F)n1,22
4hu1_4hu1_conf0,4hu1_4hu1_conf0.mol2,[H]OC([H])([H])C([H])([H])S(=O)(=O)c1c(F)c(F)c(S(=O)(=O)N([H])[H])c(F)c1F,[H]OC([H])([H])C([H])([H])S(=O)(=O)c1c(F)c(F)c(S(=O)(=O)N([H])[H])c(F)c1F,NS(=O)(=O)c1c(F)c(F)c(S(=O)(=O)CCO)c(F)c1F,NS(=O)(=O)c1c(F)c(F)c(S(=O)(=O)CCO)c(F)c1F,027,CHEMBL2333417_0,NS(=O)(=O)c1c(F)c(F)c(S(=O)(=O)CCO)c(F)c1F,68
4hw3_4hw3_conf0,4hw3_4hw3_conf0.mol2,[H]c1c(OC([H])([H])C([H])([H])C([H])([H])c2c(C(=O)[O-])sc3c([H])c([H])c([H])c([H])c23)c([H])c(C([H])([H])[H])c(Cl)c1C([H])([H])[H],[H]c1c(OC([H])([H])C([H])([H])C([H])([H])c2c(C(=O)[O-])sc3c([H])c([H])c([H])c([H])c23)c([H])c(C([H])([H])[H])c(Cl)c1C([H])([H])[H],Cc1cc(OCCCc2c(C(=O)[O-])sc3ccccc23)cc(C)c1Cl,Cc1cc(OCCCc2c(C(=O)[O-])sc3ccccc23)cc(C)c1Cl,043,CHEMBL2314173_0,Cc1cc(OCCCc2c(C(=O)[O-])sc3ccccc23)cc(C)c1Cl,31
4i7m_4i7m_conf0,4i7m_4i7m_conf0.mol2,[H]Oc1c([H])c([H])c([H])c([H])c1C([H])([H])C([H])([H])C([H])([H])[H],[H]Oc1c([H])c([H])c([H])c([H])c1C([H])([H])C([H])([H])C([H])([H])[H],CCCc1ccccc1O,CCCc1ccccc1O,022,CHEMBL225569_0,CCCc1ccccc1O,22
4i8n_4i8n_conf0,4i8n_4i8n_conf0.mol2,[H]c1c([H])c(N([H])S(=O)(=O)[C@]([H])(c2nc3c([H])c([H])c([H])c([H])c3o2)C([H])([H])c2c([H])c([H])c(N([H])C(=O)C(=O)[O-])c([H])c2[H])c([H])c([H])c1F,[H]c1c([H])c(N([H])S(=O)(=O)C([H])(c2nc3c([H])c([H])c([H])c([H])c3o2)C([H])([H])c2c([H])c([H])c(N([H])C(=O)C(=O)[O-])c([H])c2[H])c([H])c([H])c1F,O=C([O-])C(=O)Nc1ccc(C[C@@H](c2nc3ccccc3o2)S(=O)(=O)Nc2ccc(F)cc2)cc1,O=C([O-])C(=O)Nc1ccc(CC(c2nc3ccccc3o2)S(=O)(=O)Nc2ccc(F)cc2)cc1,051,CHEMBL2375437_0,O=C([O-])C(=O)Nc1ccc(C[C@@H](c2nc3ccccc3o2)S(=O)(=O)Nc2ccc(F)cc2)cc1,77
4i8x_4i8x_conf0,4i8x_4i8x_conf0.mol2,[H]c1nc(-c2c([H])c([H])c([H])c([H])c2[H])c([H])c([H])c1C(=O)[O-],[H]c1nc(-c2c([H])c([H])c([H])c([H])c2[H])c([H])c([H])c1C(=O)[O-],O=C([O-])c1ccc(-c2ccccc2)nc1,O=C([O-])c1ccc(-c2ccccc2)nc1,023,CHEMBL2316892_0,O=C([O-])c1ccc(-c2ccccc2)nc1,2
4i9h_4i9h_conf0,4i9h_4i9h_conf0.mol2,[H]O[C@@]([H])([C@]([H])(O[H])[C@]([H])(O[H])C([H])([H])Oc1c([H])c(OC([H])([H])[H])c(N([H])C(=O)C([H])([H])Sc2nc([H])c(C(=O)[O-])c([H])c2[H])c([H])c1Cl)[C@]([H])(O[H])C([H])([H])Oc1c([H])c(F)c([H])c(-c2nc([H])c(C(=O)[O-])c([H])c2[H])c1[H],[H]OC([H])(C([H])([H])Oc1c([H])c(F)c([H])c(-c2nc([H])c(C(=O)[O-])c([H])c2[H])c1[H])C([H])(O[H])C([H])(O[H])C([H])(O[H])C([H])([H])Oc1c([H])c(OC([H])([H])[H])c(N([H])C(=O)C([H])([H])Sc2nc([H])c(C(=O)[O-])c([H])c2[H])c([H])c1Cl,COc1cc(OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)COc2cc(F)cc(-c3ccc(C(=O)[O-])cn3)c2)c(Cl)cc1NC(=O)CSc1ccc(C(=O)[O-])cn1,COc1cc(OCC(O)C(O)C(O)C(O)COc2cc(F)cc(-c3ccc(C(=O)[O-])cn3)c2)c(Cl)cc1NC(=O)CSc1ccc(C(=O)[O-])cn1,080,CHEMBL2316882_0,COc1cc(OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)COc2cc(F)cc(-c3ccc(C(=O)[O-])cn3)c2)c(Cl)cc1NC(=O)CSc1ccc(C(=O)[O-])cn1,186
4i9u_4i9u_conf0,4i9u_4i9u_conf0.mol2,[H]c1nc(SC([H])([H])C(=O)N([H])c2c([H])c(Cl)c([H])c([H])c2OC([H])([H])[H])c([H])c([H])c1C(=O)[O-],[H]c1nc(SC([H])([H])C(=O)N([H])c2c([H])c(Cl)c([H])c([H])c2OC([H])([H])[H])c([H])c([H])c1C(=O)[O-],COc1ccc(Cl)cc1NC(=O)CSc1ccc(C(=O)[O-])cn1,COc1ccc(Cl)cc1NC(=O)CSc1ccc(C(=O)[O-])cn1,035,CHEMBL2316891_0,COc1ccc(Cl)cc1NC(=O)CSc1ccc(C(=O)[O-])cn1,37
4ih3_4ih3_conf0,4ih3_4ih3_conf0.mol2,[H]c1c(C(=O)[O-])nc(C(=O)[O-])c([H])c1[H],[H]c1c(C(=O)[O-])nc(C(=O)[O-])c([H])c1[H],O=C([O-])c1cccc(C(=O)[O-])n1,O=C([O-])c1cccc(C(=O)[O-])n1,015,CHEMBL177801_0,O=C([O-])c1cccc(C(=O)[O-])n1,1
4ih6_4ih6_conf0,4ih6_4ih6_conf0.mol2,[H]c1c([H])c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c1C([H])([H])N1C(=O)N([H])[C@@]([H])(C([H])(C([H])([H])[H])C([H])([H])[H])C1=O,[H]c1c([H])c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c1C([H])([H])N1C(=O)N([H])C([H])(C([H])(C([H])([H])[H])C([H])([H])[H])C1=O,CC(C)[C@@H]1NC(=O)N(Cc2ccc(C(C)(C)C)cc2)C1=O,CC(C)C1NC(=O)N(Cc2ccc(C(C)(C)C)cc2)C1=O,045,CHEMBL2324309_0,CC(C)[C@@H]1NC(=O)N(Cc2ccc(C(C)(C)C)cc2)C1=O,72
4ij1_4ij1_conf0,4ij1_4ij1_conf0.mol2,[H]c1c([H])c([H])c(N([H])c2c([H])c([H])c([H])c([H])c2C(=O)[O-])c(C(=O)[O-])c1[H],[H]c1c([H])c([H])c(N([H])c2c([H])c([H])c([H])c([H])c2C(=O)[O-])c(C(=O)[O-])c1[H],O=C([O-])c1ccccc1Nc1ccccc1C(=O)[O-],O=C([O-])c1ccccc1Nc1ccccc1C(=O)[O-],028,CHEMBL1526652_0,O=C([O-])c1ccccc1Nc1ccccc1C(=O)[O-],7
4itp_4itp_conf0,4itp_4itp_conf0.mol2,[H]c1c([H])c([H])c(C([H])([H])C(=O)N([H])C([H])([H])c2c([H])c([H])c(S(=O)(=O)N([H])[H])c([H])c2[H])c([H])c1[H],[H]c1c([H])c([H])c(C([H])([H])C(=O)N([H])C([H])([H])c2c([H])c([H])c(S(=O)(=O)N([H])[H])c([H])c2[H])c([H])c1[H],NS(=O)(=O)c1ccc(CNC(=O)Cc2ccccc2)cc1,NS(=O)(=O)c1ccc(CNC(=O)Cc2ccccc2)cc1,037,CHEMBL574783_0,NS(=O)(=O)c1ccc(CNC(=O)Cc2ccccc2)cc1,200
4iue_4iue_conf0,4iue_4iue_conf0.mol2,[H]c1c([H])c([H])c(-c2c([H])c([H])c3c(C([H])([H])[H])c([H])c(=O)n([H])c3c2[H])c(F)c1[H],[H]c1c([H])c([H])c(-c2c([H])c([H])c3c(C([H])([H])[H])c([H])c(=O)n([H])c3c2[H])c(F)c1[H],Cc1cc(=O)[nH]c2cc(-c3ccccc3F)ccc12,Cc1cc(=O)[nH]c2cc(-c3ccccc3F)ccc12,031,CHEMBL2381633_0,Cc1cc(=O)[nH]c2cc(-c3ccccc3F)ccc12,3
4iuo_4iuo_conf0,4iuo_4iuo_conf0.mol2,[H]O[C@]1([H])C([H])([H])[C@](O[H])(C(=O)[O-])C([H])([H])[C@@]([H])(O[H])[C@@]1([H])O[H],[H]OC1([H])C([H])([H])C(O[H])(C(=O)[O-])C([H])([H])C([H])(O[H])C1([H])O[H],O=C([O-])[C@]1(O)C[C@@H](O)[C@@H](O)[C@H](O)C1,O=C([O-])C1(O)CC(O)C(O)C(O)C1,024,CHEMBL444501_0,O=C([O-])[C@]1(O)C[C@@H](O)[C@@H](O)[C@H](O)C1,122
4iwz_4iwz_conf0,4iwz_4iwz_conf0.mol2,[H]c1sc(C([H])([H])C(=O)N([H])c2nnc(S(=O)(=O)N([H])[H])s2)c([H])c1[H],[H]c1sc(C([H])([H])C(=O)N([H])c2nnc(S(=O)(=O)N([H])[H])s2)c([H])c1[H],NS(=O)(=O)c1nnc(NC(=O)Cc2cccs2)s1,NS(=O)(=O)c1nnc(NC(=O)Cc2cccs2)s1,026,CHEMBL574780_0,NS(=O)(=O)c1nnc(NC(=O)Cc2cccs2)s1,152
4j22_4j22_conf0,4j22_4j22_conf0.mol2,[H]c1c([H])c(-c2c([H])c([H])c3c(C([H])([H])[H])c([H])c(=O)n([H])c3c2[H])c(Cl)c([H])c1C(=O)N([H])C([H])([H])C([H])([H])[N+]1([H])C([H])([H])C([H])([H])OC([H])([H])C1([H])[H],[H]c1c([H])c(-c2c([H])c([H])c3c(C([H])([H])[H])c([H])c(=O)n([H])c3c2[H])c(Cl)c([H])c1C(=O)N([H])C([H])([H])C([H])([H])[N+]1([H])C([H])([H])C([H])([H])OC([H])([H])C1([H])[H],Cc1cc(=O)[nH]c2cc(-c3ccc(C(=O)NCC[NH+]4CCOCC4)cc3Cl)ccc12,Cc1cc(=O)[nH]c2cc(-c3ccc(C(=O)NCC[NH+]4CCOCC4)cc3Cl)ccc12,055,CHEMBL2381638_0,Cc1cc(=O)[nH]c2cc(-c3ccc(C(=O)NCC[NH+]4CCOCC4)cc3Cl)ccc12,112
4jh0_4jh0_conf0,4jh0_4jh0_conf0.mol2,[H]c1c([H])c(-c2c3c(nc(C([H])([H])[H])c2C([H])([H])[N+]([H])([H])[H])C([H])([H])N(C([H])([H])C(=O)N(C([H])([H])[H])C([H])([H])[H])C3=O)c(Cl)c([H])c1Cl,[H]c1c([H])c(-c2c3c(nc(C([H])([H])[H])c2C([H])([H])[N+]([H])([H])[H])C([H])([H])N(C([H])([H])C(=O)N(C([H])([H])[H])C([H])([H])[H])C3=O)c(Cl)c([H])c1Cl,Cc1nc2c(c(-c3ccc(Cl)cc3Cl)c1C[NH3+])C(=O)N(CC(=O)N(C)C)C2,Cc1nc2c(c(-c3ccc(Cl)cc3Cl)c1C[NH3+])C(=O)N(CC(=O)N(C)C)C2,048,CHEMBL2441952_0,Cc1nc2c(c(-c3ccc(Cl)cc3Cl)c1C[NH3+])C(=O)N(CC(=O)N(C)C)C2,33
4jkw_4jkw_conf0,4jkw_4jkw_conf0.mol2,[H]C([H])=C(C([H])([H])[H])C([H])([H])C([H])([H])O[P@](=O)([O-])OP(=O)([O-])[O-],[H]C([H])=C(C([H])([H])[H])C([H])([H])C([H])([H])OP(=O)([O-])OP(=O)([O-])[O-],C=C(C)CCO[P@](=O)([O-])OP(=O)([O-])[O-],C=C(C)CCOP(=O)([O-])OP(=O)([O-])[O-],023,CHEMBL356362_0,C=C(C)CCO[P@](=O)([O-])OP(=O)([O-])[O-],180
4jn2_4jn2_conf0,4jn2_4jn2_conf0.mol2,[H]c1nc(N(C(=O)c2c([H])c([H])c3c(nc(C([H])([H])N([H])c4c([H])c([H])c(C(N([H])[H])=[N+]([H])[H])c([H])c4[H])n3C([H])([H])[H])c2[H])C([H])([H])C([H])([H])C(=O)[O-])c([H])c([H])c1[H],[H]c1nc(N(C(=O)c2c([H])c([H])c3c(nc(C([H])([H])N([H])c4c([H])c([H])c(C(N([H])[H])=[N+]([H])[H])c([H])c4[H])n3C([H])([H])[H])c2[H])C([H])([H])C([H])([H])C(=O)[O-])c([H])c([H])c1[H],Cn1c(CNc2ccc(C(N)=[NH2+])cc2)nc2cc(C(=O)N(CCC(=O)[O-])c3ccccn3)ccc21,Cn1c(CNc2ccc(C(N)=[NH2+])cc2)nc2cc(C(=O)N(CCC(=O)[O-])c3ccccn3)ccc21,060,CHEMBL48361_0,Cn1c(CNc2ccc(C(N)=[NH2+])cc2)nc2cc(C(=O)N(CCC(=O)[O-])c3ccccn3)ccc21,142
4jsa_4jsa_conf0,4jsa_4jsa_conf0.mol2,[H]c1c([H])c([H])c(S(=O)(=O)N([H])[H])c([H])c1[H],[H]c1c([H])c([H])c(S(=O)(=O)N([H])[H])c([H])c1[H],NS(=O)(=O)c1ccccc1,NS(=O)(=O)c1ccccc1,017,CHEMBL27601_0,NS(=O)(=O)c1ccccc1,2
4jx9_4jx9_conf0,4jx9_4jx9_conf0.mol2,[H]OC([H])([H])[C@@]1([H])O[C@@]([H])(n2c([H])c([H])c(=O)n([H])c2=O)[C@]([H])(O[H])[C@]1([H])O[H],[H]OC([H])([H])C1([H])OC([H])(n2c([H])c([H])c(=O)n([H])c2=O)C([H])(O[H])C1([H])O[H],O=c1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1,O=c1ccn(C2OC(CO)C(O)C2O)c(=O)[nH]1,029,CHEMBL68846_0,O=c1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1,1401
4jyt_4jyt_conf0,4jyt_4jyt_conf0.mol2,[H]c1c(Oc2c([H])c([H])c(C(N([H])[H])=[N+]([H])[H])c([H])c2[H])nc(Oc2c([H])c([H])c(C(N([H])[H])=[N+]([H])[H])c([H])c2[H])c(N([H])S(=O)(=O)c2c([H])c([H])c3c([H])c([H])c([H])c([H])c3c2[H])c1[H],[H]c1c(Oc2c([H])c([H])c(C(N([H])[H])=[N+]([H])[H])c([H])c2[H])nc(Oc2c([H])c([H])c(C(N([H])[H])=[N+]([H])[H])c([H])c2[H])c(N([H])S(=O)(=O)c2c([H])c([H])c3c([H])c([H])c([H])c([H])c3c2[H])c1[H],NC(=[NH2+])c1ccc(Oc2ccc(NS(=O)(=O)c3ccc4ccccc4c3)c(Oc3ccc(C(N)=[NH2+])cc3)n2)cc1,NC(=[NH2+])c1ccc(Oc2ccc(NS(=O)(=O)c3ccc4ccccc4c3)c(Oc3ccc(C(N)=[NH2+])cc3)n2)cc1,066,CHEMBL3099812_0,NC(=[NH2+])c1ccc(Oc2ccc(NS(=O)(=O)c3ccc4ccccc4c3)c(Oc3ccc(C(N)=[NH2+])cc3)n2)cc1,91
4jz1_4jz1_conf0,4jz1_4jz1_conf0.mol2,[H]c1c(Oc2c([H])c([H])c(C(N([H])[H])=[N+]([H])[H])c([H])c2[H])nc(Oc2c([H])c([H])c(C(N([H])[H])=[N+]([H])[H])c([H])c2[H])c(N([H])S(=O)(=O)c2c([H])c([H])c(F)c([H])c2[H])c1[H],[H]c1c(Oc2c([H])c([H])c(C(N([H])[H])=[N+]([H])[H])c([H])c2[H])nc(Oc2c([H])c([H])c(C(N([H])[H])=[N+]([H])[H])c([H])c2[H])c(N([H])S(=O)(=O)c2c([H])c([H])c(F)c([H])c2[H])c1[H],NC(=[NH2+])c1ccc(Oc2ccc(NS(=O)(=O)c3ccc(F)cc3)c(Oc3ccc(C(N)=[NH2+])cc3)n2)cc1,NC(=[NH2+])c1ccc(Oc2ccc(NS(=O)(=O)c3ccc(F)cc3)c(Oc3ccc(C(N)=[NH2+])cc3)n2)cc1,060,CHEMBL3099589_0,NC(=[NH2+])c1ccc(Oc2ccc(NS(=O)(=O)c3ccc(F)cc3)c(Oc3ccc(C(N)=[NH2+])cc3)n2)cc1,111
